date	html	pdf	abstract	epdf
2012-01-01	8	2	1	0
2012-02-01	16	0	1	0
2012-03-01	7	4	1	0
2012-04-01	7	2	0	0
2012-05-01	11	2	3	0
2012-06-01	13	4	2	0
2012-07-01	14	1	4	0
2012-08-01	12	2	1	0
2012-09-01	10	1	2	0
2012-10-01	21	4	3	0
2012-11-01	13	2	1	0
2012-12-01	4	0	4	0
2013-01-01	3	4	3	0
2013-02-01	10	5	1	0
2013-03-01	16	10	2	0
2013-04-01	54	8	4	0
2013-05-01	36	4	2	0
2013-06-01	7	2	2	0
2013-07-01	14	3	3	0
2013-08-01	10	4	5	0
2013-09-01	24	7	1	0
2013-10-01	10	5	0	0
2013-11-01	24	5	1	0
2013-12-01	7	8	2	0
2014-01-01	5	6	3	0
2014-02-01	4	5	2	0
2014-03-01	9	4	1	0
2014-04-01	14	4	2	0
2014-05-01	4	5	0	0
2014-06-01	11	10	2	0
2014-07-01	29	8	15	0
2014-08-01	8	9	2	0
2014-09-01	10	9	1	0
2014-10-01	16	17	2	0
2014-11-01	15	9	0	0
2014-12-01	10	8	3	0
2015-01-01	19	4	0	0
2015-02-01	3	6	1	0
2015-03-01	11	14	0	0
2015-04-01	14	20	1	0
2015-05-01	17	13	7	0
2015-06-01	8	7	1	1
2015-07-01	8	1	0	0
2015-08-01	1	3	1	0
2015-09-01	6	3	0	0
2015-10-01	12	1	1	0
2015-11-01	17	6	1	0
2015-12-01	17	2	0	0
2016-01-01	13	5	1	0
2016-02-01	13	3	1	0
2016-03-01	21	5	0	0
2016-04-01	25	13	0	0
