date	html	pdf	abstract	epdf
2011-12-01	1	1	0	0
2012-01-01	118	66	0	0
2012-02-01	161	68	5	0
2012-03-01	233	133	0	0
2012-04-01	158	134	0	0
2012-05-01	194	188	11	0
2012-06-01	169	122	4	0
2012-07-01	119	135	1	0
2012-08-01	141	100	1	0
2012-09-01	121	117	1	0
2012-10-01	141	126	0	0
2012-11-01	136	99	3	0
2012-12-01	128	99	2	0
2013-01-01	134	143	0	0
2013-02-01	183	106	1	0
2013-03-01	396	127	5	0
2013-04-01	207	72	2	0
2013-05-01	179	102	0	0
2013-06-01	105	86	3	0
2013-07-01	88	61	0	0
2013-08-01	73	72	2	0
2013-09-01	104	93	0	0
2013-10-01	87	140	0	0
2013-11-01	168	198	1	0
2013-12-01	78	59	0	0
2014-01-01	89	99	2	0
2014-02-01	152	148	2	0
2014-03-01	167	190	1	0
2014-04-01	152	115	2	0
2014-05-01	257	169	4	0
2014-06-01	217	254	2	0
2014-07-01	192	506	14	0
2014-08-01	190	547	1	0
2014-09-01	207	504	1	0
2014-10-01	150	485	2	0
2014-11-01	202	523	0	0
2014-12-01	136	351	3	0
2015-01-01	146	376	2	0
2015-02-01	133	432	2	0
2015-03-01	251	643	3	0
2015-04-01	186	562	4	0
2015-05-01	249	583	9	2
2015-06-01	213	609	2	19
2015-07-01	135	401	0	0
2015-08-01	170	1019	0	0
2015-09-01	146	525	0	0
2015-10-01	127	558	1	0
2015-11-01	156	547	1	0
2015-12-01	95	358	0	0
2016-01-01	137	417	1	0
2016-02-01	149	91	3	0
2016-03-01	150	152	0	0
2016-04-01	171	161	0	0
