date	html	pdf	abstract	epdf
2012-01-01	9	1	0	0
2012-02-01	7	2	2	0
2012-03-01	8	1	0	0
2012-04-01	10	2	0	0
2012-05-01	15	4	1	0
2012-06-01	5	0	0	0
2012-07-01	13	1	1	0
2012-08-01	7	0	0	0
2012-09-01	13	1	2	0
2012-10-01	10	2	0	0
2012-11-01	9	1	1	0
2012-12-01	14	2	4	0
2013-01-01	14	1	31	0
2013-02-01	8	1	11	0
2013-03-01	15	1	15	0
2013-04-01	11	1	6	0
2013-05-01	24	3	8	0
2013-06-01	5	0	15	0
2013-07-01	11	2	7	0
2013-08-01	7	2	12	0
2013-09-01	13	0	0	0
2013-10-01	9	1	0	0
2013-11-01	14	1	6	0
2013-12-01	23	0	10	0
2014-01-01	12	5	9	0
2014-02-01	13	4	8	0
2014-03-01	26	5	11	0
2014-04-01	26	3	8	0
2014-05-01	18	15	10	0
2014-06-01	21	16	10	0
2014-07-01	20	28	25	0
2014-08-01	13	22	14	0
2014-09-01	20	26	6	0
2014-10-01	20	28	1	0
2014-11-01	13	25	0	0
2014-12-01	58	26	1	0
2015-01-01	47	35	1	0
2015-02-01	18	16	2	0
2015-03-01	19	16	2	0
2015-04-01	16	37	1	0
2015-05-01	18	32	6	0
2015-06-01	11	29	1	0
2015-07-01	15	29	0	0
2015-08-01	17	30	0	0
2015-09-01	7	28	0	0
2015-10-01	20	21	1	0
2015-11-01	12	23	1	0
2015-12-01	19	34	0	0
2016-01-01	22	30	3	0
2016-02-01	12	24	0	0
2016-03-01	14	13	0	0
2016-04-01	15	24	0	0
