date	html	pdf	abstract	epdf
2013-09-01	26	14	4	0
2013-10-01	31	16	9	0
2013-11-01	43	29	5	0
2013-12-01	18	10	0	0
2014-01-01	19	6	2	0
2014-02-01	11	8	0	0
2014-03-01	30	12	0	0
2014-04-01	22	7	2	0
2014-05-01	14	7	3	0
2014-06-01	10	2	1	0
2014-07-01	24	1	12	0
2014-08-01	15	4	1	0
2014-09-01	23	11	1	0
2014-10-01	17	5	1	0
2014-11-01	16	6	2	0
2014-12-01	17	7	4	0
2015-01-01	24	2	4	0
2015-02-01	5	2	2	0
2015-03-01	17	11	2	0
2015-04-01	15	5	6	0
2015-05-01	19	3	6	0
2015-06-01	11	8	2	2
2015-07-01	28	9	0	0
2015-08-01	30	5	0	0
2015-09-01	19	7	0	0
2015-10-01	27	8	1	0
2015-11-01	19	10	3	0
2015-12-01	30	6	0	0
2016-01-01	21	5	2	0
2016-02-01	14	4	0	0
2016-03-01	15	10	0	0
2016-04-01	26	9	0	0
