date	html	pdf	abstract	epdf
2013-08-01	14	4	3	0
2013-09-01	10	5	1	0
2013-10-01	28	7	5	0
2013-11-01	27	12	2	0
2013-12-01	20	3	1	0
2014-01-01	18	4	2	0
2014-02-01	19	14	0	0
2014-03-01	24	20	3	0
2014-04-01	17	11	1	0
2014-05-01	16	15	2	0
2014-06-01	17	8	1	0
2014-07-01	39	5	11	0
2014-08-01	16	11	1	0
2014-09-01	27	8	3	0
2014-10-01	32	11	1	0
2014-11-01	37	12	3	0
2014-12-01	18	4	3	0
2015-01-01	37	11	3	0
2015-02-01	20	13	2	0
2015-03-01	25	22	3	0
2015-04-01	25	32	2	0
2015-05-01	27	44	5	1
2015-06-01	21	49	2	1
2015-07-01	19	60	1	0
2015-08-01	19	48	1	0
2015-09-01	13	64	0	0
2015-10-01	25	73	2	0
2015-11-01	27	61	3	0
2015-12-01	32	67	0	0
2016-01-01	17	39	1	0
2016-02-01	15	35	0	0
2016-03-01	22	44	0	0
2016-04-01	33	43	0	0
