date	html	pdf	abstract	epdf
2012-01-01	2	6	1	0
2012-02-01	11	4	0	0
2012-03-01	7	2	2	0
2012-04-01	12	30	0	0
2012-05-01	14	16	1	0
2012-06-01	10	9	0	0
2012-07-01	11	10	3	0
2012-08-01	24	7	5	0
2012-09-01	7	22	1	0
2012-10-01	10	14	0	0
2012-11-01	10	10	1	0
2012-12-01	4	5	1	0
2013-01-01	2	7	1	0
2013-02-01	6	3	1	0
2013-03-01	9	19	1	0
2013-04-01	15	12	2	0
2013-05-01	22	17	0	0
2013-06-01	3	10	2	0
2013-07-01	4	6	0	0
2013-08-01	7	11	2	0
2013-09-01	8	9	0	0
2013-10-01	6	12	0	0
2013-11-01	3	8	2	0
2013-12-01	6	9	0	0
2014-01-01	5	8	2	0
2014-02-01	2	8	0	0
2014-03-01	7	15	1	0
2014-04-01	5	4	2	0
2014-05-01	3	12	1	0
2014-06-01	2	4	0	0
2014-07-01	8	9	2	0
2014-08-01	5	7	1	0
2014-09-01	24	7	1	0
2014-10-01	10	15	1	0
2014-11-01	11	9	0	0
2014-12-01	2	11	1	0
2015-01-01	23	5	4	0
2015-02-01	5	3	2	0
2015-03-01	10	10	2	0
2015-04-01	6	11	1	0
2015-05-01	6	17	6	0
2015-06-01	5	17	1	0
2015-07-01	2	8	0	0
2015-08-01	9	6	0	0
2015-09-01	5	12	0	0
2015-10-01	13	10	1	0
2015-11-01	12	12	1	0
2015-12-01	14	5	0	0
2016-01-01	12	12	1	0
2016-02-01	11	7	0	0
2016-03-01	16	8	1	0
2016-04-01	17	7	0	0
