date	html	pdf	abstract	epdf
2013-05-01	7	3	0	0
2013-06-01	13	4	3	0
2013-07-01	13	12	2	0
2013-08-01	12	2	3	0
2013-09-01	18	3	0	0
2013-10-01	13	10	4	0
2013-11-01	16	2	4	0
2013-12-01	14	6	0	0
2014-01-01	12	5	2	0
2014-02-01	15	11	0	0
2014-03-01	7	6	0	0
2014-04-01	14	6	1	0
2014-05-01	6	3	1	0
2014-06-01	11	5	2	0
2014-07-01	23	9	7	0
2014-08-01	19	12	1	0
2014-09-01	10	3	1	0
2014-10-01	5	4	1	0
2014-11-01	10	8	2	0
2014-12-01	12	3	3	0
2015-01-01	20	3	1	0
2015-02-01	15	2	5	0
2015-03-01	11	2	2	0
2015-04-01	11	0	1	0
2015-05-01	15	7	9	0
2015-06-01	9	13	1	1
2015-07-01	25	5	0	0
2015-08-01	15	8	1	0
2015-09-01	8	4	3	0
2015-10-01	10	5	3	0
2015-11-01	14	9	4	0
2015-12-01	20	16	3	0
2016-01-01	11	9	3	0
2016-02-01	12	23	0	1
2016-03-01	10	20	0	0
2016-04-01	24	14	0	0
