date	html	pdf	abstract	epdf
2013-08-01	22	13	4	0
2013-09-01	27	14	5	0
2013-10-01	30	12	7	0
2013-11-01	21	5	3	0
2013-12-01	21	8	1	0
2014-01-01	20	6	4	0
2014-02-01	6	10	1	0
2014-03-01	18	17	1	0
2014-04-01	17	10	2	0
2014-05-01	16	12	4	0
2014-06-01	12	5	2	0
2014-07-01	19	7	12	0
2014-08-01	12	18	2	0
2014-09-01	19	9	1	0
2014-10-01	14	8	1	0
2014-11-01	19	10	2	0
2014-12-01	16	10	1	0
2015-01-01	32	8	4	0
2015-02-01	17	8	3	0
2015-03-01	28	14	4	0
2015-04-01	25	12	2	0
2015-05-01	42	20	5	2
2015-06-01	20	11	1	2
2015-07-01	35	6	1	0
2015-08-01	33	13	0	0
2015-09-01	27	10	0	0
2015-10-01	28	14	3	0
2015-11-01	36	11	2	0
2015-12-01	24	7	0	0
2016-01-01	13	6	1	0
2016-02-01	29	10	0	0
2016-03-01	38	12	1	0
2016-04-01	22	16	0	0
