date	html	pdf	abstract	epdf
2012-05-01	1	0	0	0
2012-06-01	42	23	6	0
2012-07-01	34	17	1	0
2012-08-01	32	10	1	0
2012-09-01	23	4	3	0
2012-10-01	11	13	1	0
2012-11-01	15	12	1	0
2012-12-01	3	2	1	0
2013-01-01	14	7	2	0
2013-02-01	15	7	2	0
2013-03-01	23	16	2	0
2013-04-01	24	7	2	0
2013-05-01	29	8	0	0
2013-06-01	20	14	4	0
2013-07-01	18	11	2	0
2013-08-01	14	5	1	0
2013-09-01	24	6	0	0
2013-10-01	19	9	0	0
2013-11-01	30	19	3	0
2013-12-01	10	3	2	0
2014-01-01	16	7	3	0
2014-02-01	26	8	1	0
2014-03-01	22	19	2	0
2014-04-01	17	5	5	0
2014-05-01	38	11	2	0
2014-06-01	33	2	2	0
2014-07-01	31	4	11	0
2014-08-01	18	8	2	0
2014-09-01	16	1	1	0
2014-10-01	14	3	1	0
2014-11-01	14	2	1	0
2014-12-01	20	2	3	0
2015-01-01	24	0	2	0
2015-02-01	23	9	2	0
2015-03-01	20	9	2	0
2015-04-01	19	6	1	0
2015-05-01	33	8	7	1
2015-06-01	152	9	2	0
2015-07-01	26	4	0	0
2015-08-01	15	6	0	0
2015-09-01	11	7	1	0
2015-10-01	20	2	1	0
2015-11-01	16	13	1	0
2015-12-01	30	11	0	0
2016-01-01	14	5	2	0
2016-02-01	12	3	2	0
2016-03-01	12	4	0	0
2016-04-01	14	10	0	0
