date	html	pdf	abstract	epdf
2012-01-01	13	2	0	0
2012-02-01	33	2	0	0
2012-03-01	76	9	0	0
2012-04-01	42	2	0	0
2012-05-01	61	7	0	0
2012-06-01	23	9	0	0
2012-07-01	14	1	0	0
2012-08-01	53	5	0	0
2012-09-01	46	4	0	0
2012-10-01	38	9	0	0
2012-11-01	44	5	0	0
2012-12-01	19	8	0	0
2013-01-01	15	1	0	0
2013-02-01	24	1	0	0
2013-03-01	70	11	0	0
2013-04-01	42	3	0	0
2013-05-01	50	1	0	0
2013-06-01	32	2	0	0
2013-07-01	15	7	0	0
2013-08-01	32	2	0	0
2013-09-01	27	3	0	0
2013-10-01	23	3	0	0
2013-11-01	29	7	0	0
2013-12-01	9	3	0	0
2014-01-01	11	2	0	0
2014-02-01	15	4	0	0
2014-03-01	26	4	0	0
2014-04-01	27	2	0	0
2014-05-01	37	6	0	0
2014-06-01	19	5	0	0
2014-07-01	32	4	0	0
2014-08-01	19	2	0	0
2014-09-01	28	3	0	0
2014-10-01	26	4	0	0
2014-11-01	37	3	0	0
2014-12-01	19	0	0	0
2015-01-01	24	5	0	0
2015-02-01	16	1	0	0
2015-03-01	30	4	0	0
2015-04-01	21	5	0	0
2015-05-01	26	2	0	0
2015-06-01	32	6	0	3
2015-07-01	22	2	0	0
2015-08-01	33	6	0	0
2015-09-01	44	3	0	0
2015-10-01	61	7	0	0
2015-11-01	55	5	0	0
2015-12-01	30	5	0	0
2016-01-01	17	4	0	0
2016-02-01	31	2	0	0
2016-03-01	65	6	0	0
2016-04-01	43	10	0	0
