date	html	pdf	abstract	epdf
2012-01-01	40	27	1	0
2012-02-01	44	19	1	0
2012-03-01	58	40	0	0
2012-04-01	66	30	3	0
2012-05-01	71	39	8	0
2012-06-01	60	37	4	0
2012-07-01	46	30	4	0
2012-08-01	49	34	3	0
2012-09-01	48	25	7	0
2012-10-01	66	33	11	0
2012-11-01	49	22	6	0
2012-12-01	35	16	10	0
2013-01-01	26	18	14	0
2013-02-01	38	17	10	0
2013-03-01	81	35	15	0
2013-04-01	87	30	6	0
2013-05-01	84	29	3	0
2013-06-01	61	24	7	0
2013-07-01	46	21	5	0
2013-08-01	36	22	9	0
2013-09-01	44	35	11	0
2013-10-01	62	45	6	0
2013-11-01	50	32	5	0
2013-12-01	36	22	12	0
2014-01-01	52	26	14	0
2014-02-01	34	14	7	0
2014-03-01	33	29	13	0
2014-04-01	49	31	15	0
2014-05-01	53	40	17	0
2014-06-01	45	48	11	0
2014-07-01	47	89	39	0
2014-08-01	39	117	10	0
2014-09-01	35	121	11	0
2014-10-01	51	131	23	0
2014-11-01	42	135	17	0
2014-12-01	23	55	13	0
2015-01-01	50	72	12	0
2015-02-01	29	77	5	0
2015-03-01	42	120	4	0
2015-04-01	37	109	18	0
2015-05-01	72	190	28	1
2015-06-01	51	95	13	3
2015-07-01	49	110	10	0
2015-08-01	34	107	8	0
2015-09-01	37	100	9	0
2015-10-01	45	139	9	1
2015-11-01	42	167	13	0
2015-12-01	46	90	15	0
2016-01-01	30	82	7	0
2016-02-01	41	21	5	1
2016-03-01	57	19	11	0
2016-04-01	33	18	7	0
