date	html	pdf	abstract	epdf
2014-02-01	21	9	1	0
2014-03-01	72	24	3	0
2014-04-01	65	27	6	0
2014-05-01	74	19	2	0
2014-06-01	46	56	3	0
2014-07-01	78	48	8	0
2014-08-01	64	41	2	0
2014-09-01	70	40	1	0
2014-10-01	117	36	3	0
2014-11-01	120	48	2	0
2014-12-01	136	22	0	0
2015-01-01	82	31	3	0
2015-02-01	95	44	2	0
2015-03-01	119	37	2	0
2015-04-01	109	44	1	0
2015-05-01	83	38	5	0
2015-06-01	89	75	2	17
2015-07-01	77	63	0	0
2015-08-01	76	55	0	0
2015-09-01	47	52	0	0
2015-10-01	111	107	2	0
2015-11-01	154	94	2	0
2015-12-01	115	67	4	0
2016-01-01	142	50	3	0
2016-02-01	112	34	0	0
2016-03-01	83	52	1	0
2016-04-01	106	55	4	0
