date	html	pdf	abstract	epdf
2013-05-01	25	11	1	0
2013-06-01	40	16	1	0
2013-07-01	51	21	3	0
2013-08-01	44	9	4	0
2013-09-01	27	14	2	0
2013-10-01	65	26	6	0
2013-11-01	59	15	7	0
2013-12-01	68	12	0	0
2014-01-01	39	5	4	0
2014-02-01	50	16	0	0
2014-03-01	96	27	1	0
2014-04-01	86	28	1	0
2014-05-01	109	24	1	0
2014-06-01	124	18	3	0
2014-07-01	79	12	8	0
2014-08-01	105	24	2	0
2014-09-01	100	22	3	0
2014-10-01	95	13	1	0
2014-11-01	101	14	2	0
2014-12-01	79	21	1	0
2015-01-01	70	10	3	0
2015-02-01	81	27	2	0
2015-03-01	115	31	2	0
2015-04-01	114	21	8	0
2015-05-01	77	7	8	1
2015-06-01	140	17	1	9
2015-07-01	83	22	1	0
2015-08-01	75	20	0	0
2015-09-01	72	26	0	0
2015-10-01	91	16	2	1
2015-11-01	102	41	2	0
2015-12-01	59	13	0	0
2016-01-01	49	20	4	0
2016-02-01	64	16	0	0
2016-03-01	79	21	0	0
2016-04-01	76	28	1	0
