date	html	pdf	abstract	epdf
2012-08-01	15	17	4	0
2012-09-01	23	9	1	0
2012-10-01	26	9	2	0
2012-11-01	8	2	0	0
2012-12-01	13	3	1	0
2013-01-01	13	2	4	0
2013-02-01	27	14	2	0
2013-03-01	20	17	4	0
2013-04-01	28	5	0	0
2013-05-01	35	4	1	0
2013-06-01	8	3	0	0
2013-07-01	23	2	1	0
2013-08-01	23	4	2	0
2013-09-01	12	2	0	0
2013-10-01	18	3	0	0
2013-11-01	25	6	2	0
2013-12-01	17	4	0	0
2014-01-01	16	5	3	0
2014-02-01	25	2	0	0
2014-03-01	33	3	0	0
2014-04-01	30	7	3	0
2014-05-01	11	4	3	0
2014-06-01	24	9	1	0
2014-07-01	31	9	11	0
2014-08-01	12	3	2	0
2014-09-01	20	3	1	0
2014-10-01	19	4	2	0
2014-11-01	21	1	2	0
2014-12-01	16	1	3	0
2015-01-01	34	5	8	0
2015-02-01	14	2	2	0
2015-03-01	34	1	2	0
2015-04-01	28	5	3	0
2015-05-01	20	5	5	0
2015-06-01	12	3	1	0
2015-07-01	26	5	1	0
2015-08-01	18	4	0	0
2015-09-01	9	3	0	0
2015-10-01	31	3	1	0
2015-11-01	25	6	1	0
2015-12-01	23	5	0	0
2016-01-01	22	3	4	0
2016-02-01	12	6	1	0
2016-03-01	18	14	1	0
2016-04-01	13	3	1	0
