date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	329	20	0	0
2012-02-01	412	14	2	0
2012-03-01	540	34	1	0
2012-04-01	466	48	0	0
2012-05-01	552	34	1	0
2012-06-01	451	49	1	0
2012-07-01	402	21	1	0
2012-08-01	425	19	0	0
2012-09-01	501	47	1	0
2012-10-01	687	48	1	0
2012-11-01	830	56	1	0
2012-12-01	445	26	3	0
2013-01-01	387	24	2	0
2013-02-01	188	28	0	0
2013-03-01	192	43	2	0
2013-04-01	276	50	2	0
2013-05-01	233	28	1	0
2013-06-01	140	45	0	0
2013-07-01	93	28	0	0
2013-08-01	87	38	2	0
2013-09-01	62	27	1	0
2013-10-01	191	42	0	0
2013-11-01	156	48	2	0
2013-12-01	121	36	2	0
2014-01-01	77	16	2	0
2014-02-01	117	25	0	0
2014-03-01	125	22	1	0
2014-04-01	129	22	1	0
2014-05-01	182	60	1	0
2014-06-01	116	50	2	0
2014-07-01	114	50	7	0
2014-08-01	137	47	4	0
2014-09-01	98	39	1	0
2014-10-01	122	25	1	0
2014-11-01	147	43	1	0
2014-12-01	77	24	5	0
2015-01-01	87	26	2	0
2015-02-01	98	21	2	0
2015-03-01	156	30	3	0
2015-04-01	147	20	4	0
2015-05-01	199	41	8	0
2015-06-01	116	40	2	1
2015-07-01	94	29	0	0
2015-08-01	103	21	0	0
2015-09-01	116	25	0	1
2015-10-01	118	40	2	0
2015-11-01	119	50	1	0
2015-12-01	85	34	2	0
2016-01-01	53	26	1	0
2016-02-01	69	12	0	0
2016-03-01	63	4	0	0
2016-04-01	113	15	0	0
