date	html	pdf	abstract	epdf
2013-04-01	28	7	3	0
2013-05-01	65	18	12	0
2013-06-01	16	8	3	0
2013-07-01	16	10	1	0
2013-08-01	36	12	3	0
2013-09-01	13	3	0	0
2013-10-01	16	5	3	0
2013-11-01	42	13	2	0
2013-12-01	16	8	1	0
2014-01-01	23	1	2	0
2014-02-01	13	7	0	0
2014-03-01	14	7	0	0
2014-04-01	24	8	3	0
2014-05-01	14	9	2	0
2014-06-01	14	5	2	0
2014-07-01	20	9	11	0
2014-08-01	10	5	3	0
2014-09-01	12	4	1	0
2014-10-01	12	3	1	0
2014-11-01	10	3	1	0
2014-12-01	15	3	5	0
2015-01-01	26	3	2	0
2015-02-01	7	1	2	0
2015-03-01	6	6	2	0
2015-04-01	21	10	1	0
2015-05-01	11	5	7	0
2015-06-01	19	8	2	1
2015-07-01	9	3	0	0
2015-08-01	4	2	0	0
2015-09-01	7	4	0	0
2015-10-01	12	3	5	0
2015-11-01	19	7	6	0
2015-12-01	14	0	0	0
2016-01-01	15	6	1	0
2016-02-01	5	4	0	0
2016-03-01	12	7	2	0
2016-04-01	16	8	2	0
