date	html	pdf	abstract	epdf
2013-02-01	10	5	3	0
2013-03-01	42	13	7	0
2013-04-01	50	21	13	0
2013-05-01	47	13	4	0
2013-06-01	16	6	6	0
2013-07-01	19	10	3	0
2013-08-01	16	8	5	0
2013-09-01	29	15	3	0
2013-10-01	24	11	4	0
2013-11-01	29	12	3	0
2013-12-01	27	16	1	0
2014-01-01	21	13	2	0
2014-02-01	33	18	1	0
2014-03-01	29	12	2	0
2014-04-01	17	5	6	0
2014-05-01	27	8	3	0
2014-06-01	31	8	2	0
2014-07-01	45	16	18	0
2014-08-01	25	9	3	0
2014-09-01	44	13	1	0
2014-10-01	26	16	3	0
2014-11-01	36	15	3	0
2014-12-01	52	9	1	0
2015-01-01	45	11	4	0
2015-02-01	13	6	5	0
2015-03-01	34	11	4	0
2015-04-01	28	18	7	0
2015-05-01	27	20	9	0
2015-06-01	21	18	4	1
2015-07-01	33	20	2	0
2015-08-01	24	24	2	0
2015-09-01	18	13	1	0
2015-10-01	31	18	4	0
2015-11-01	40	20	4	0
2015-12-01	22	14	2	0
2016-01-01	16	18	4	0
2016-02-01	26	11	4	0
2016-03-01	36	9	2	0
2016-04-01	44	17	4	0
