date	html	pdf	abstract	epdf
2013-02-01	13	11	4	0
2013-03-01	49	33	10	0
2013-04-01	32	24	13	0
2013-05-01	41	16	9	0
2013-06-01	25	15	3	0
2013-07-01	20	14	2	0
2013-08-01	15	23	4	0
2013-09-01	24	12	1	0
2013-10-01	20	22	6	0
2013-11-01	26	9	2	0
2013-12-01	24	14	2	0
2014-01-01	20	11	6	0
2014-02-01	12	12	1	0
2014-03-01	28	13	3	0
2014-04-01	22	6	5	0
2014-05-01	33	13	4	0
2014-06-01	19	13	1	0
2014-07-01	33	8	12	0
2014-08-01	14	8	2	0
2014-09-01	18	3	1	0
2014-10-01	14	14	3	0
2014-11-01	22	30	3	0
2014-12-01	20	28	1	0
2015-01-01	34	11	7	0
2015-02-01	9	25	6	0
2015-03-01	23	9	4	0
2015-04-01	19	8	5	0
2015-05-01	23	6	9	0
2015-06-01	30	10	3	0
2015-07-01	20	8	2	0
2015-08-01	9	5	2	0
2015-09-01	18	8	1	0
2015-10-01	15	9	7	0
2015-11-01	18	12	5	0
2015-12-01	23	5	2	0
2016-01-01	14	10	4	0
2016-02-01	27	6	4	0
2016-03-01	25	7	3	0
2016-04-01	28	13	2	0
