date	html	pdf	abstract	epdf
2013-08-01	14	8	5	0
2013-09-01	25	15	4	0
2013-10-01	18	0	9	0
2013-11-01	33	5	5	0
2013-12-01	12	7	0	0
2014-01-01	10	7	2	0
2014-02-01	14	2	0	0
2014-03-01	36	12	0	0
2014-04-01	17	4	1	0
2014-05-01	29	14	2	0
2014-06-01	30	18	1	0
2014-07-01	27	13	13	0
2014-08-01	14	5	2	0
2014-09-01	21	1	1	0
2014-10-01	20	3	1	0
2014-11-01	16	9	3	0
2014-12-01	9	1	3	0
2015-01-01	31	1	5	0
2015-02-01	22	3	2	0
2015-03-01	26	6	2	0
2015-04-01	15	4	1	0
2015-05-01	25	10	6	0
2015-06-01	15	11	2	0
2015-07-01	16	5	1	0
2015-08-01	31	23	0	0
2015-09-01	23	6	0	1
2015-10-01	23	7	3	0
2015-11-01	30	10	3	0
2015-12-01	20	3	0	0
2016-01-01	19	6	1	0
2016-02-01	25	5	0	0
2016-03-01	25	7	0	0
2016-04-01	29	7	0	0
