date	html	pdf	abstract	epdf
2012-01-01	12	2	1	0
2012-02-01	53	0	0	0
2012-03-01	22	0	1	0
2012-04-01	15	3	0	0
2012-05-01	11	1	0	0
2012-06-01	7	0	0	0
2012-07-01	11	2	1	0
2012-08-01	6	0	0	0
2012-09-01	9	1	1	0
2012-10-01	34	1	1	0
2012-11-01	11	0	0	0
2012-12-01	15	0	2	0
2013-01-01	10	1	2	0
2013-02-01	11	1	2	0
2013-03-01	6	0	1	0
2013-04-01	45	9	3	0
2013-05-01	27	1	2	0
2013-06-01	2	0	2	0
2013-07-01	10	0	0	0
2013-08-01	8	1	2	0
2013-09-01	8	2	0	0
2013-10-01	11	1	0	0
2013-11-01	10	2	1	0
2013-12-01	3	0	1	0
2014-01-01	17	2	2	0
2014-02-01	14	1	0	0
2014-03-01	22	2	1	0
2014-04-01	14	0	1	0
2014-05-01	7	2	2	0
2014-06-01	8	1	1	0
2014-07-01	25	1	12	0
2014-08-01	20	0	2	0
2014-09-01	12	1	1	0
2014-10-01	25	4	1	0
2014-11-01	15	1	0	0
2014-12-01	13	0	1	0
2015-01-01	22	1	1	0
2015-02-01	20	2	2	0
2015-03-01	4	0	3	0
2015-04-01	0	1	0	0
2015-05-01	13	3	6	0
2015-06-01	16	3	1	0
2015-07-01	12	1	0	0
2015-08-01	20	3	2	0
2015-09-01	14	0	1	0
2015-10-01	17	0	1	0
2015-11-01	19	4	1	0
2015-12-01	31	2	0	0
2016-01-01	18	6	3	0
2016-02-01	13	2	0	0
2016-03-01	19	3	0	0
2016-04-01	32	7	0	0
