date	html	pdf	abstract	epdf
2014-05-01	19	6	8	0
2014-06-01	10	8	8	0
2014-07-01	26	6	18	0
2014-08-01	14	11	9	0
2014-09-01	12	7	4	0
2014-10-01	10	3	3	0
2014-11-01	16	3	7	0
2014-12-01	49	5	2	0
2015-01-01	43	3	4	0
2015-02-01	19	8	7	0
2015-03-01	23	6	4	0
2015-04-01	16	5	8	0
2015-05-01	14	4	10	0
2015-06-01	10	18	5	1
2015-07-01	18	4	6	0
2015-08-01	20	13	4	0
2015-09-01	21	7	0	0
2015-10-01	15	3	5	0
2015-11-01	21	16	4	0
2015-12-01	27	7	9	0
2016-01-01	15	9	4	0
2016-02-01	17	11	11	0
2016-03-01	21	11	8	0
2016-04-01	14	7	5	0
