date	html	pdf	abstract	epdf
2012-01-01	11	1	1	0
2012-02-01	11	2	2	0
2012-03-01	19	2	3	0
2012-04-01	17	3	0	0
2012-05-01	30	5	1	0
2012-06-01	15	6	2	0
2012-07-01	17	2	1	0
2012-08-01	16	3	3	0
2012-09-01	17	3	1	0
2012-10-01	25	4	3	0
2012-11-01	24	2	3	0
2012-12-01	11	4	2	0
2013-01-01	17	3	3	0
2013-02-01	10	1	2	0
2013-03-01	20	4	1	0
2013-04-01	27	4	0	0
2013-05-01	26	4	2	0
2013-06-01	18	8	5	0
2013-07-01	7	3	1	0
2013-08-01	9	4	1	0
2013-09-01	17	6	0	0
2013-10-01	4	6	0	0
2013-11-01	10	12	4	0
2013-12-01	17	10	2	0
2014-01-01	4	8	3	0
2014-02-01	15	12	2	0
2014-03-01	11	9	1	0
2014-04-01	11	7	2	0
2014-05-01	15	23	0	0
2014-06-01	8	26	3	0
2014-07-01	19	16	19	0
2014-08-01	11	12	1	0
2014-09-01	2	12	1	0
2014-10-01	11	21	2	0
2014-11-01	7	15	1	0
2014-12-01	6	10	5	0
2015-01-01	23	20	0	0
2015-02-01	6	11	0	0
2015-03-01	8	10	0	0
2015-04-01	9	11	0	0
2015-05-01	9	15	8	0
2015-06-01	8	23	2	0
2015-07-01	9	20	1	0
2015-08-01	11	11	1	0
2015-09-01	21	5	0	0
2015-10-01	12	9	1	0
2015-11-01	27	9	2	0
2015-12-01	17	13	0	0
2016-01-01	12	11	1	0
2016-02-01	11	14	1	0
2016-03-01	17	9	1	0
2016-04-01	14	9	0	0
