date	html	pdf	abstract	epdf
2014-05-01	34	10	3	0
2014-06-01	12	6	5	0
2014-07-01	33	7	16	0
2014-08-01	12	11	2	0
2014-09-01	22	9	1	0
2014-10-01	10	8	2	0
2014-11-01	18	6	1	0
2014-12-01	8	4	1	0
2015-01-01	18	6	1	0
2015-02-01	7	3	2	0
2015-03-01	12	2	2	0
2015-04-01	28	7	10	0
2015-05-01	15	7	6	0
2015-06-01	6	16	2	0
2015-07-01	13	7	0	0
2015-08-01	9	3	0	0
2015-09-01	9	8	3	0
2015-10-01	15	7	1	0
2015-11-01	16	11	3	0
2015-12-01	22	4	3	0
2016-01-01	17	7	1	0
2016-02-01	8	2	1	0
2016-03-01	31	7	2	0
2016-04-01	10	6	0	0
