date	html	pdf	abstract	epdf
2014-05-01	60	14	5	0
2014-06-01	11	7	4	0
2014-07-01	37	12	10	0
2014-08-01	47	11	6	0
2014-09-01	28	7	1	0
2014-10-01	33	6	1	0
2014-11-01	21	7	1	0
2014-12-01	29	2	0	0
2015-01-01	34	3	3	0
2015-02-01	24	7	2	0
2015-03-01	22	12	2	0
2015-04-01	34	5	4	0
2015-05-01	22	7	5	0
2015-06-01	44	7	3	1
2015-07-01	13	3	2	0
2015-08-01	17	6	6	0
2015-09-01	22	8	5	0
2015-10-01	26	3	6	0
2015-11-01	36	8	8	0
2015-12-01	33	4	10	0
2016-01-01	23	7	7	0
2016-02-01	16	2	7	0
2016-03-01	21	5	7	0
2016-04-01	29	7	5	0
