date	html	pdf	abstract	epdf
2012-01-01	24	16	2	0
2012-02-01	19	10	1	0
2012-03-01	24	8	1	0
2012-04-01	19	7	0	0
2012-05-01	19	27	0	0
2012-06-01	31	12	2	0
2012-07-01	21	10	1	0
2012-08-01	29	10	4	0
2012-09-01	34	10	2	0
2012-10-01	35	9	2	0
2012-11-01	41	13	2	0
2012-12-01	19	4	2	0
2013-01-01	23	3	4	0
2013-02-01	44	22	5	0
2013-03-01	51	11	3	0
2013-04-01	59	13	2	0
2013-05-01	51	12	2	0
2013-06-01	44	12	4	0
2013-07-01	16	4	1	0
2013-08-01	26	15	1	0
2013-09-01	31	11	1	0
2013-10-01	29	15	0	0
2013-11-01	21	17	1	0
2013-12-01	11	8	0	0
2014-01-01	12	8	2	0
2014-02-01	27	19	3	0
2014-03-01	16	13	7	0
2014-04-01	7	11	2	0
2014-05-01	18	15	2	0
2014-06-01	24	17	4	0
2014-07-01	25	8	13	0
2014-08-01	24	14	2	0
2014-09-01	33	10	1	0
2014-10-01	20	10	3	0
2014-11-01	20	10	0	0
2014-12-01	23	7	5	0
2015-01-01	31	7	6	0
2015-02-01	21	7	3	0
2015-03-01	12	2	2	0
2015-04-01	24	5	1	0
2015-05-01	35	9	9	0
2015-06-01	20	13	1	4
2015-07-01	22	12	1	0
2015-08-01	37	17	0	0
2015-09-01	18	9	0	0
2015-10-01	37	12	3	0
2015-11-01	25	9	1	0
2015-12-01	20	2	0	0
2016-01-01	24	12	1	0
2016-02-01	21	8	0	0
2016-03-01	14	4	0	0
2016-04-01	31	16	0	0
