date	html	pdf	abstract	epdf
2013-02-01	23	42	5	0
2013-03-01	112	97	17	0
2013-04-01	124	64	16	0
2013-05-01	122	94	13	0
2013-06-01	58	37	4	0
2013-07-01	76	37	6	0
2013-08-01	69	41	11	0
2013-09-01	69	33	2	0
2013-10-01	110	41	3	0
2013-11-01	119	138	4	0
2013-12-01	56	61	0	0
2014-01-01	102	63	2	0
2014-02-01	100	41	1	0
2014-03-01	133	125	4	0
2014-04-01	99	1465	3	0
2014-05-01	89	2997	4	0
2014-06-01	79	722	4	0
2014-07-01	104	106	16	0
2014-08-01	86	110	5	0
2014-09-01	122	135	3	0
2014-10-01	126	121	2	0
2014-11-01	191	154	5	0
2014-12-01	95	56	8	0
2015-01-01	105	24	4	0
2015-02-01	91	44	3	0
2015-03-01	147	99	3	0
2015-04-01	148	64	11	0
2015-05-01	194	183	9	1
2015-06-01	188	183	2	9
2015-07-01	140	148	4	0
2015-08-01	156	187	2	0
2015-09-01	132	215	2	2
2015-10-01	136	237	7	1
2015-11-01	177	326	3	0
2015-12-01	98	86	1	0
2016-01-01	114	95	3	0
2016-02-01	120	71	3	0
2016-03-01	156	143	3	2
2016-04-01	118	102	2	0
