date	html	pdf	abstract	epdf
2013-05-01	20	5	1	0
2013-06-01	42	18	10	0
2013-07-01	52	25	11	0
2013-08-01	28	22	8	0
2013-09-01	52	42	9	0
2013-10-01	50	40	15	0
2013-11-01	48	34	9	0
2013-12-01	27	32	3	0
2014-01-01	19	21	3	0
2014-02-01	26	21	2	0
2014-03-01	29	28	0	0
2014-04-01	27	8	2	0
2014-05-01	30	19	3	0
2014-06-01	18	23	3	0
2014-07-01	30	25	14	0
2014-08-01	28	20	3	0
2014-09-01	22	19	3	0
2014-10-01	48	25	1	0
2014-11-01	52	18	2	0
2014-12-01	38	35	3	0
2015-01-01	46	11	2	0
2015-02-01	28	12	3	0
2015-03-01	68	32	2	0
2015-04-01	54	24	7	0
2015-05-01	58	32	8	1
2015-06-01	60	28	1	4
2015-07-01	29	9	0	0
2015-08-01	28	12	1	0
2015-09-01	34	28	0	0
2015-10-01	60	22	3	0
2015-11-01	60	29	5	0
2015-12-01	42	10	0	0
2016-01-01	37	9	5	0
2016-02-01	29	6	0	0
2016-03-01	43	16	0	0
2016-04-01	48	15	1	0
