date	html	pdf	abstract	epdf
2012-01-01	12	1	0	0
2012-02-01	12	1	1	0
2012-03-01	17	6	1	0
2012-04-01	23	10	0	0
2012-05-01	19	10	2	0
2012-06-01	16	12	1	0
2012-07-01	6	4	0	0
2012-08-01	10	5	1	0
2012-09-01	8	16	1	0
2012-10-01	22	10	1	0
2012-11-01	17	10	3	0
2012-12-01	3	8	2	0
2013-01-01	12	6	3	0
2013-02-01	14	11	1	0
2013-03-01	15	14	2	0
2013-04-01	22	9	1	0
2013-05-01	24	8	0	0
2013-06-01	7	10	4	0
2013-07-01	10	13	0	0
2013-08-01	9	12	3	0
2013-09-01	6	11	0	0
2013-10-01	6	5	0	0
2013-11-01	10	13	1	0
2013-12-01	6	10	3	0
2014-01-01	5	10	2	0
2014-02-01	5	9	0	0
2014-03-01	18	11	4	0
2014-04-01	6	12	2	0
2014-05-01	17	37	1	0
2014-06-01	9	29	3	0
2014-07-01	31	11	17	0
2014-08-01	5	15	2	0
2014-09-01	16	7	2	0
2014-10-01	18	13	3	0
2014-11-01	6	11	0	0
2014-12-01	8	6	5	0
2015-01-01	15	12	0	0
2015-02-01	6	6	2	0
2015-03-01	11	30	2	0
2015-04-01	9	4	1	0
2015-05-01	24	18	7	0
2015-06-01	15	19	1	0
2015-07-01	6	10	0	0
2015-08-01	11	18	2	0
2015-09-01	10	7	0	0
2015-10-01	18	7	1	0
2015-11-01	14	10	1	0
2015-12-01	18	14	1	0
2016-01-01	13	11	3	0
2016-02-01	6	14	0	0
2016-03-01	9	8	0	0
2016-04-01	18	17	0	0
