date	html	pdf	abstract	epdf
2013-05-01	19	5	1	0
2013-06-01	23	5	5	0
2013-07-01	26	21	8	0
2013-08-01	19	7	3	0
2013-09-01	18	4	0	0
2013-10-01	25	10	4	0
2013-11-01	30	9	4	0
2013-12-01	26	4	0	0
2014-01-01	41	7	2	0
2014-02-01	29	12	0	0
2014-03-01	24	10	0	0
2014-04-01	26	12	1	0
2014-05-01	36	11	1	0
2014-06-01	34	10	0	0
2014-07-01	31	7	8	0
2014-08-01	30	9	2	0
2014-09-01	29	0	1	0
2014-10-01	32	3	1	0
2014-11-01	28	3	1	0
2014-12-01	13	1	4	0
2015-01-01	25	1	1	0
2015-02-01	23	3	2	0
2015-03-01	23	3	2	0
2015-04-01	42	8	5	0
2015-05-01	39	4	7	0
2015-06-01	25	6	2	1
2015-07-01	23	5	0	0
2015-08-01	11	2	0	0
2015-09-01	38	6	1	0
2015-10-01	23	6	1	0
2015-11-01	29	7	2	0
2015-12-01	18	5	0	0
2016-01-01	16	6	3	0
2016-02-01	15	9	0	0
2016-03-01	23	13	1	0
2016-04-01	20	10	0	0
