date	html	pdf	abstract	epdf
2011-12-01	2	0	0	0
2012-01-01	29	15	2	0
2012-02-01	35	9	4	0
2012-03-01	107	28	4	0
2012-04-01	67	22	4	0
2012-05-01	131	18	5	0
2012-06-01	73	10	3	0
2012-07-01	44	9	5	0
2012-08-01	63	14	6	0
2012-09-01	46	13	6	0
2012-10-01	78	20	6	0
2012-11-01	67	16	5	0
2012-12-01	75	22	8	0
2013-01-01	54	11	7	0
2013-02-01	36	9	4	0
2013-03-01	78	30	6	0
2013-04-01	125	23	10	0
2013-05-01	77	20	5	0
2013-06-01	64	10	5	0
2013-07-01	35	14	1	0
2013-08-01	71	22	7	0
2013-09-01	42	15	4	0
2013-10-01	34	17	2	0
2013-11-01	86	28	5	0
2013-12-01	39	17	4	0
2014-01-01	34	23	5	0
2014-02-01	53	117	3	0
2014-03-01	75	19	7	0
2014-04-01	54	20	11	0
2014-05-01	81	38	10	0
2014-06-01	64	26	5	0
2014-07-01	77	19	18	0
2014-08-01	93	27	9	0
2014-09-01	76	32	5	0
2014-10-01	136	22	9	0
2014-11-01	98	23	4	0
2014-12-01	67	9	1	0
2015-01-01	67	10	8	0
2015-02-01	72	11	1	0
2015-03-01	162	15	2	0
2015-04-01	115	15	1	0
2015-05-01	145	36	11	1
2015-06-01	105	21	10	8
2015-07-01	65	15	1	0
2015-08-01	76	25	8	0
2015-09-01	91	15	2	0
2015-10-01	81	18	1	0
2015-11-01	110	23	2	0
2015-12-01	70	19	4	0
2016-01-01	45	15	1	0
2016-02-01	47	17	3	0
2016-03-01	98	14	0	0
2016-04-01	87	14	0	0
