date	html	pdf	abstract	epdf
2013-12-01	26	8	1	0
2014-01-01	36	10	9	0
2014-02-01	26	17	5	0
2014-03-01	25	5	3	0
2014-04-01	32	13	2	0
2014-05-01	55	6	2	0
2014-06-01	25	3	1	0
2014-07-01	40	13	9	0
2014-08-01	29	18	3	0
2014-09-01	18	10	1	0
2014-10-01	29	17	2	0
2014-11-01	19	12	1	0
2014-12-01	19	11	6	0
2015-01-01	42	9	4	0
2015-02-01	49	11	2	0
2015-03-01	26	12	2	0
2015-04-01	18	13	10	0
2015-05-01	40	27	10	0
2015-06-01	32	20	7	1
2015-07-01	24	17	0	0
2015-08-01	30	19	0	0
2015-09-01	22	19	3	0
2015-10-01	23	7	1	0
2015-11-01	33	17	2	0
2015-12-01	35	17	0	0
2016-01-01	20	35	3	1
2016-02-01	15	24	0	0
2016-03-01	22	26	2	0
2016-04-01	31	24	2	0
