date	html	pdf	abstract	epdf
2014-05-01	35	10	4	0
2014-06-01	21	18	6	0
2014-07-01	34	12	14	0
2014-08-01	22	9	4	0
2014-09-01	21	17	1	0
2014-10-01	19	6	1	0
2014-11-01	17	7	1	0
2014-12-01	18	11	1	0
2015-01-01	31	8	2	0
2015-02-01	16	4	2	0
2015-03-01	20	7	4	0
2015-04-01	24	0	1	0
2015-05-01	40	0	4	0
2015-06-01	38	5	4	1
2015-07-01	40	11	4	0
2015-08-01	26	15	2	0
2015-09-01	25	7	2	0
2015-10-01	41	10	7	1
2015-11-01	42	12	7	2
2015-12-01	36	5	7	0
2016-01-01	32	21	5	0
2016-02-01	25	4	5	0
2016-03-01	27	9	4	0
2016-04-01	23	6	3	0
