date	html	pdf	abstract	epdf
2013-10-01	53	22	8	0
2013-11-01	118	41	11	0
2013-12-01	43	17	1	0
2014-01-01	42	7	5	0
2014-02-01	24	10	0	0
2014-03-01	61	23	2	0
2014-04-01	42	8	1	0
2014-05-01	48	12	1	0
2014-06-01	31	13	2	0
2014-07-01	56	27	14	0
2014-08-01	44	11	3	0
2014-09-01	64	16	2	0
2014-10-01	60	16	1	0
2014-11-01	85	15	4	0
2014-12-01	19	4	3	0
2015-01-01	42	6	2	0
2015-02-01	38	9	3	0
2015-03-01	123	22	4	0
2015-04-01	77	9	1	0
2015-05-01	63	9	7	3
2015-06-01	113	13	1	11
2015-07-01	57	11	0	0
2015-08-01	78	12	2	0
2015-09-01	68	8	1	0
2015-10-01	51	7	2	0
2015-11-01	81	14	3	0
2015-12-01	47	7	1	0
2016-01-01	40	7	2	0
2016-02-01	45	14	1	0
2016-03-01	68	20	1	0
2016-04-01	79	21	1	0
