date	html	pdf	abstract	epdf
2013-09-01	14	5	2	0
2013-10-01	25	11	6	0
2013-11-01	51	12	3	0
2013-12-01	22	4	0	0
2014-01-01	24	5	2	0
2014-02-01	33	18	1	0
2014-03-01	30	34	0	0
2014-04-01	44	13	4	0
2014-05-01	27	23	2	0
2014-06-01	25	16	2	0
2014-07-01	33	27	10	0
2014-08-01	16	10	1	0
2014-09-01	31	21	1	0
2014-10-01	27	10	1	0
2014-11-01	37	35	2	0
2014-12-01	31	12	0	0
2015-01-01	30	5	3	0
2015-02-01	28	6	2	0
2015-03-01	53	21	2	0
2015-04-01	32	5	5	0
2015-05-01	40	13	4	0
2015-06-01	32	12	2	3
2015-07-01	28	10	0	0
2015-08-01	28	12	1	0
2015-09-01	11	8	1	0
2015-10-01	26	7	1	0
2015-11-01	37	18	2	0
2015-12-01	23	12	0	0
2016-01-01	20	14	2	0
2016-02-01	24	13	0	0
2016-03-01	34	22	0	0
2016-04-01	30	18	0	0
