date	html	pdf	abstract	epdf
2013-02-01	3	4	1	0
2013-03-01	27	27	14	0
2013-04-01	29	12	17	0
2013-05-01	29	21	1	0
2013-06-01	13	7	4	0
2013-07-01	12	8	3	0
2013-08-01	12	12	4	0
2013-09-01	17	3	2	0
2013-10-01	13	10	4	0
2013-11-01	16	13	2	0
2013-12-01	23	19	0	0
2014-01-01	9	10	2	0
2014-02-01	12	7	0	0
2014-03-01	12	5	0	0
2014-04-01	11	3	2	0
2014-05-01	15	10	2	0
2014-06-01	15	17	2	0
2014-07-01	30	17	9	0
2014-08-01	17	13	4	0
2014-09-01	16	8	2	0
2014-10-01	21	6	2	0
2014-11-01	17	8	2	0
2014-12-01	22	7	7	0
2015-01-01	42	11	6	0
2015-02-01	15	0	3	0
2015-03-01	21	2	2	0
2015-04-01	16	8	5	0
2015-05-01	15	7	7	1
2015-06-01	23	11	2	1
2015-07-01	19	4	1	0
2015-08-01	16	9	1	0
2015-09-01	18	9	1	0
2015-10-01	20	6	5	0
2015-11-01	18	10	5	0
2015-12-01	23	4	0	0
2016-01-01	15	7	2	0
2016-02-01	15	23	1	0
2016-03-01	18	9	3	0
2016-04-01	29	12	1	0
