date	html	pdf	abstract	epdf
2012-01-01	14	4	0	0
2012-02-01	7	20	6	0
2012-03-01	13	35	1	0
2012-04-01	25	77	0	0
2012-05-01	13	43	2	0
2012-06-01	11	62	0	0
2012-07-01	17	51	0	0
2012-08-01	21	19	1	0
2012-09-01	28	11	2	0
2012-10-01	23	13	5	0
2012-11-01	18	70	1	0
2012-12-01	11	10	4	0
2013-01-01	21	13	1	0
2013-02-01	43	17	1	0
2013-03-01	38	11	2	0
2013-04-01	46	26	4	0
2013-05-01	94	18	0	0
2013-06-01	90	18	2	0
2013-07-01	55	14	1	0
2013-08-01	28	23	2	0
2013-09-01	26	23	1	0
2013-10-01	21	18	0	0
2013-11-01	22	29	1	0
2013-12-01	14	12	1	0
2014-01-01	13	15	3	0
2014-02-01	13	22	0	0
2014-03-01	19	16	1	0
2014-04-01	22	14	2	0
2014-05-01	13	15	1	0
2014-06-01	23	21	0	0
2014-07-01	32	19	9	0
2014-08-01	22	25	1	0
2014-09-01	45	16	1	0
2014-10-01	62	20	1	0
2014-11-01	54	20	2	0
2014-12-01	15	8	2	0
2015-01-01	36	8	7	0
2015-02-01	18	6	2	0
2015-03-01	17	12	2	0
2015-04-01	18	17	2	0
2015-05-01	19	18	9	0
2015-06-01	15	25	1	0
2015-07-01	35	21	0	0
2015-08-01	35	14	0	0
2015-09-01	33	20	0	0
2015-10-01	64	24	1	0
2015-11-01	35	20	2	0
2015-12-01	28	19	0	0
2016-01-01	17	23	1	0
2016-02-01	30	20	1	0
2016-03-01	37	12	0	0
2016-04-01	37	12	1	0
