date	html	pdf	abstract	epdf
2012-01-01	24	7	2	0
2012-02-01	23	12	1	0
2012-03-01	29	12	3	0
2012-04-01	29	31	0	0
2012-05-01	54	15	1	0
2012-06-01	21	14	2	0
2012-07-01	32	20	3	0
2012-08-01	20	21	1	0
2012-09-01	13	20	4	0
2012-10-01	30	17	1	0
2012-11-01	28	25	2	0
2012-12-01	12	9	2	0
2013-01-01	12	13	2	0
2013-02-01	21	15	4	0
2013-03-01	23	17	1	0
2013-04-01	49	35	2	0
2013-05-01	49	15	3	0
2013-06-01	32	15	2	0
2013-07-01	14	13	2	0
2013-08-01	44	13	2	0
2013-09-01	40	13	2	0
2013-10-01	31	16	0	0
2013-11-01	24	15	1	0
2013-12-01	19	5	0	0
2014-01-01	22	10	2	0
2014-02-01	23	16	1	0
2014-03-01	22	19	1	0
2014-04-01	23	14	1	0
2014-05-01	18	21	2	0
2014-06-01	10	13	3	0
2014-07-01	44	16	14	0
2014-08-01	18	16	5	0
2014-09-01	22	26	1	0
2014-10-01	30	21	1	0
2014-11-01	23	14	0	0
2014-12-01	25	18	3	0
2015-01-01	37	16	5	0
2015-02-01	25	16	12	0
2015-03-01	28	14	3	0
2015-04-01	42	19	4	0
2015-05-01	34	11	5	0
2015-06-01	49	16	2	3
2015-07-01	65	31	2	0
2015-08-01	34	28	1	0
2015-09-01	35	17	0	0
2015-10-01	56	18	1	0
2015-11-01	52	22	2	0
2015-12-01	33	9	2	0
2016-01-01	33	20	3	0
2016-02-01	29	8	1	0
2016-03-01	29	8	1	0
2016-04-01	82	13	4	0
