date	html	pdf	abstract	epdf
2012-11-01	36	7	5	0
2012-12-01	40	23	4	0
2013-01-01	44	18	6	0
2013-02-01	73	11	6	0
2013-03-01	88	25	3	0
2013-04-01	90	29	2	0
2013-05-01	98	18	0	0
2013-06-01	97	35	2	0
2013-07-01	73	29	1	0
2013-08-01	138	23	1	0
2013-09-01	204	48	2	0
2013-10-01	185	28	1	0
2013-11-01	127	60	1	0
2013-12-01	58	22	1	0
2014-01-01	77	13	3	0
2014-02-01	50	8	0	0
2014-03-01	74	23	1	0
2014-04-01	62	10	2	0
2014-05-01	107	40	1	0
2014-06-01	54	30	3	0
2014-07-01	93	43	12	0
2014-08-01	96	55	2	0
2014-09-01	86	55	1	0
2014-10-01	100	53	1	0
2014-11-01	98	68	1	0
2014-12-01	53	25	0	0
2015-01-01	55	16	2	0
2015-02-01	51	31	0	0
2015-03-01	122	54	0	0
2015-04-01	113	43	1	0
2015-05-01	183	71	6	1
2015-06-01	106	70	2	4
2015-07-01	41	135	0	0
2015-08-01	71	56	0	0
2015-09-01	68	53	0	0
2015-10-01	64	66	1	0
2015-11-01	84	112	1	0
2015-12-01	47	28	0	0
2016-01-01	59	27	1	0
2016-02-01	59	23	1	0
2016-03-01	70	25	0	0
2016-04-01	121	30	0	0
