date	html	pdf	abstract	epdf
2014-02-01	10	6	1	0
2014-03-01	24	5	3	0
2014-04-01	48	11	4	0
2014-05-01	16	6	3	0
2014-06-01	18	5	2	0
2014-07-01	36	4	12	0
2014-08-01	19	10	3	0
2014-09-01	16	5	2	0
2014-10-01	18	2	2	0
2014-11-01	18	1	4	0
2014-12-01	24	1	0	0
2015-01-01	50	0	3	0
2015-02-01	5	0	2	0
2015-03-01	10	2	2	0
2015-04-01	29	4	4	0
2015-05-01	13	8	6	0
2015-06-01	16	7	3	0
2015-07-01	16	9	1	0
2015-08-01	8	2	0	0
2015-09-01	8	8	0	0
2015-10-01	16	6	2	0
2015-11-01	20	15	3	0
2015-12-01	24	3	5	0
2016-01-01	25	5	5	0
2016-02-01	11	5	2	0
2016-03-01	17	7	5	0
2016-04-01	13	6	2	0
