date	html	pdf	abstract	epdf
2014-05-01	52	11	4	0
2014-06-01	32	12	6	0
2014-07-01	47	17	23	0
2014-08-01	30	20	5	0
2014-09-01	29	15	1	0
2014-10-01	50	16	2	0
2014-11-01	52	25	5	0
2014-12-01	40	15	1	0
2015-01-01	46	18	1	0
2015-02-01	33	12	3	0
2015-03-01	44	14	3	0
2015-04-01	66	27	2	0
2015-05-01	121	38	5	0
2015-06-01	76	30	1	8
2015-07-01	67	37	2	2
2015-08-01	60	37	0	0
2015-09-01	83	27	1	0
2015-10-01	119	56	2	2
2015-11-01	162	67	6	0
2015-12-01	92	31	4	0
2016-01-01	69	16	1	0
2016-02-01	89	15	0	0
2016-03-01	68	20	0	1
2016-04-01	88	25	3	0
