date	html	pdf	abstract	epdf
2012-11-01	20	14	7	0
2012-12-01	16	5	9	0
2013-01-01	13	10	6	0
2013-02-01	26	12	9	0
2013-03-01	60	19	5	0
2013-04-01	26	10	2	0
2013-05-01	44	20	2	0
2013-06-01	20	8	4	0
2013-07-01	24	10	3	0
2013-08-01	25	9	3	0
2013-09-01	35	13	3	0
2013-10-01	31	14	0	0
2013-11-01	26	19	1	0
2013-12-01	29	7	2	0
2014-01-01	19	10	3	0
2014-02-01	36	14	1	0
2014-03-01	19	12	2	0
2014-04-01	21	13	6	0
2014-05-01	17	8	2	0
2014-06-01	15	6	2	0
2014-07-01	27	12	21	0
2014-08-01	15	9	2	0
2014-09-01	23	17	1	0
2014-10-01	27	14	3	0
2014-11-01	33	24	1	0
2014-12-01	12	5	4	0
2015-01-01	26	8	5	0
2015-02-01	16	12	4	0
2015-03-01	15	7	3	0
2015-04-01	16	20	4	0
2015-05-01	40	19	9	0
2015-06-01	15	10	3	0
2015-07-01	15	9	2	0
2015-08-01	14	8	2	0
2015-09-01	12	10	1	0
2015-10-01	21	7	4	0
2015-11-01	26	10	2	0
2015-12-01	19	7	2	0
2016-01-01	10	8	4	0
2016-02-01	15	4	2	0
2016-03-01	28	9	1	0
2016-04-01	21	10	2	0
