date	html	pdf	abstract	epdf
2013-08-01	28	11	5	0
2013-09-01	50	21	4	0
2013-10-01	54	18	5	0
2013-11-01	33	10	2	0
2013-12-01	43	11	0	0
2014-01-01	38	13	2	0
2014-02-01	31	17	0	0
2014-03-01	31	21	0	0
2014-04-01	23	20	2	0
2014-05-01	31	25	2	0
2014-06-01	27	26	1	0
2014-07-01	37	32	10	0
2014-08-01	23	16	2	0
2014-09-01	30	23	1	0
2014-10-01	32	21	1	0
2014-11-01	37	32	1	0
2014-12-01	13	6	1	0
2015-01-01	56	14	6	0
2015-02-01	39	12	2	0
2015-03-01	67	31	2	0
2015-04-01	47	14	1	0
2015-05-01	36	27	5	0
2015-06-01	31	40	2	2
2015-07-01	24	20	1	0
2015-08-01	37	13	0	0
2015-09-01	27	13	0	0
2015-10-01	37	26	2	0
2015-11-01	30	24	2	0
2015-12-01	35	11	0	0
2016-01-01	31	10	1	2
2016-02-01	27	7	0	2
2016-03-01	38	17	0	0
2016-04-01	48	17	0	0
