date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	170	33	5	0
2012-02-01	153	52	1	0
2012-03-01	277	72	0	0
2012-04-01	324	29	1	0
2012-05-01	427	53	2	0
2012-06-01	287	37	1	0
2012-07-01	199	42	2	0
2012-08-01	283	41	1	0
2012-09-01	312	34	1	0
2012-10-01	305	19	0	0
2012-11-01	262	21	1	0
2012-12-01	116	16	1	0
2013-01-01	158	12	3	0
2013-02-01	187	25	1	0
2013-03-01	316	13	1	0
2013-04-01	293	33	2	0
2013-05-01	266	18	0	0
2013-06-01	296	27	8	0
2013-07-01	160	14	1	0
2013-08-01	239	15	2	0
2013-09-01	207	22	0	0
2013-10-01	301	32	0	0
2013-11-01	304	27	2	0
2013-12-01	170	14	0	0
2014-01-01	118	23	3	0
2014-02-01	155	28	0	0
2014-03-01	201	33	1	0
2014-04-01	159	31	4	0
2014-05-01	271	11	2	0
2014-06-01	190	20	0	0
2014-07-01	159	23	7	0
2014-08-01	178	14	1	0
2014-09-01	224	45	5	0
2014-10-01	190	31	2	0
2014-11-01	247	26	0	0
2014-12-01	152	24	4	0
2015-01-01	112	6	1	0
2015-02-01	96	12	0	0
2015-03-01	180	38	0	0
2015-04-01	174	11	1	0
2015-05-01	178	16	5	0
2015-06-01	167	11	3	6
2015-07-01	131	13	1	0
2015-08-01	131	6	0	0
2015-09-01	133	21	0	0
2015-10-01	110	6	2	0
2015-11-01	158	21	2	0
2015-12-01	99	10	1	0
2016-01-01	70	12	3	0
2016-02-01	79	37	0	0
2016-03-01	120	12	0	0
2016-04-01	123	23	2	0
