date	html	pdf	abstract	epdf
2013-02-01	11	20	1	0
2013-03-01	26	35	15	0
2013-04-01	36	5	14	0
2013-05-01	42	33	4	0
2013-06-01	13	2	4	0
2013-07-01	18	7	4	0
2013-08-01	20	8	6	0
2013-09-01	32	6	2	0
2013-10-01	61	15	4	0
2013-11-01	42	12	4	0
2013-12-01	28	10	2	0
2014-01-01	25	9	2	0
2014-02-01	22	11	0	0
2014-03-01	29	9	1	0
2014-04-01	19	13	2	0
2014-05-01	15	9	2	0
2014-06-01	8	5	3	0
2014-07-01	32	17	10	0
2014-08-01	14	9	4	0
2014-09-01	11	10	1	0
2014-10-01	15	7	2	0
2014-11-01	56	14	3	0
2014-12-01	59	6	5	0
2015-01-01	63	8	3	0
2015-02-01	43	12	3	0
2015-03-01	83	13	4	0
2015-04-01	50	9	6	0
2015-05-01	40	20	7	1
2015-06-01	28	16	3	1
2015-07-01	41	8	0	0
2015-08-01	34	18	0	0
2015-09-01	28	15	4	0
2015-10-01	52	17	3	0
2015-11-01	73	20	2	0
2015-12-01	35	12	0	0
2016-01-01	28	34	1	0
2016-02-01	20	6	1	0
2016-03-01	38	18	1	0
2016-04-01	46	37	0	0
