date	html	pdf	abstract	epdf
2014-05-01	33	13	3	0
2014-06-01	30	18	8	0
2014-07-01	37	8	12	0
2014-08-01	25	10	4	0
2014-09-01	19	8	4	0
2014-10-01	32	11	3	0
2014-11-01	27	5	1	0
2014-12-01	29	2	0	0
2015-01-01	26	3	2	0
2015-02-01	9	4	2	0
2015-03-01	18	6	2	0
2015-04-01	28	5	4	0
2015-05-01	15	9	5	0
2015-06-01	20	16	6	0
2015-07-01	7	6	0	0
2015-08-01	14	9	1	0
2015-09-01	20	14	1	0
2015-10-01	15	8	1	0
2015-11-01	18	20	6	0
2015-12-01	27	8	4	0
2016-01-01	9	9	1	0
2016-02-01	11	5	2	0
2016-03-01	12	6	1	0
2016-04-01	18	10	0	0
