date	html	pdf	abstract	epdf
2012-01-01	3	0	0	0
2012-02-01	12	0	1	0
2012-03-01	16	1	2	0
2012-04-01	10	3	0	0
2012-05-01	8	1	1	0
2012-06-01	3	11	0	0
2012-07-01	9	2	0	0
2012-08-01	1	2	0	0
2012-09-01	3	1	0	0
2012-10-01	3	3	0	0
2012-11-01	9	3	1	0
2012-12-01	4	1	1	0
2013-01-01	5	1	1	0
2013-02-01	13	5	1	0
2013-03-01	10	6	1	0
2013-04-01	27	9	0	0
2013-05-01	20	10	0	0
2013-06-01	7	5	4	0
2013-07-01	7	4	0	0
2013-08-01	6	10	2	0
2013-09-01	7	2	0	0
2013-10-01	7	6	0	0
2013-11-01	10	14	1	0
2013-12-01	3	10	1	0
2014-01-01	4	8	2	0
2014-02-01	7	13	0	0
2014-03-01	14	15	2	0
2014-04-01	14	19	4	0
2014-05-01	7	41	1	0
2014-06-01	11	41	2	0
2014-07-01	23	19	16	0
2014-08-01	8	17	3	0
2014-09-01	12	28	1	0
2014-10-01	12	25	2	0
2014-11-01	18	17	0	0
2014-12-01	7	13	4	0
2015-01-01	29	24	4	0
2015-02-01	7	12	2	0
2015-03-01	5	19	2	0
2015-04-01	6	19	5	0
2015-05-01	12	22	7	0
2015-06-01	11	24	2	0
2015-07-01	10	23	2	0
2015-08-01	13	21	0	0
2015-09-01	9	9	3	0
2015-10-01	7	19	1	0
2015-11-01	13	17	2	0
2015-12-01	19	16	0	0
2016-01-01	11	26	1	0
2016-02-01	14	22	3	0
2016-03-01	12	7	1	0
2016-04-01	10	10	1	0
