date	html	pdf	abstract	epdf
2013-12-01	40	15	4	0
2014-01-01	47	21	13	0
2014-02-01	48	52	9	0
2014-03-01	41	62	12	0
2014-04-01	50	28	6	0
2014-05-01	54	48	3	0
2014-06-01	37	34	4	0
2014-07-01	42	16	14	0
2014-08-01	36	25	3	0
2014-09-01	25	12	2	0
2014-10-01	43	22	7	0
2014-11-01	44	16	3	0
2014-12-01	33	3	12	0
2015-01-01	44	25	6	0
2015-02-01	21	31	3	0
2015-03-01	42	23	3	0
2015-04-01	40	32	12	0
2015-05-01	63	22	6	0
2015-06-01	59	49	2	1
2015-07-01	52	17	2	3
2015-08-01	91	27	0	0
2015-09-01	57	38	1	0
2015-10-01	69	56	2	0
2015-11-01	193	52	2	0
2015-12-01	65	24	0	0
2016-01-01	19	15	4	0
2016-02-01	24	14	0	0
2016-03-01	44	13	1	0
2016-04-01	37	17	1	0
