date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	17	14	5	0
2012-02-01	16	8	2	0
2012-03-01	24	21	3	0
2012-04-01	32	24	2	0
2012-05-01	30	36	3	0
2012-06-01	28	16	1	0
2012-07-01	19	9	0	0
2012-08-01	27	25	1	0
2012-09-01	21	28	1	0
2012-10-01	64	23	3	0
2012-11-01	42	9	0	0
2012-12-01	21	5	1	0
2013-01-01	30	17	2	0
2013-02-01	45	17	4	0
2013-03-01	53	9	3	0
2013-04-01	73	18	5	0
2013-05-01	95	21	3	0
2013-06-01	39	11	1	0
2013-07-01	22	13	1	0
2013-08-01	33	10	2	0
2013-09-01	42	16	0	0
2013-10-01	44	16	0	0
2013-11-01	42	39	2	0
2013-12-01	15	45	1	0
2014-01-01	19	14	2	0
2014-02-01	34	18	0	0
2014-03-01	33	22	3	0
2014-04-01	40	11	1	0
2014-05-01	30	26	1	0
2014-06-01	31	27	1	0
2014-07-01	36	17	17	0
2014-08-01	26	19	2	0
2014-09-01	36	32	1	0
2014-10-01	58	21	2	0
2014-11-01	43	24	2	0
2014-12-01	29	14	4	0
2015-01-01	47	6	1	0
2015-02-01	16	8	0	0
2015-03-01	30	18	1	0
2015-04-01	21	6	0	0
2015-05-01	57	52	7	1
2015-06-01	27	63	1	3
2015-07-01	23	31	0	0
2015-08-01	28	29	0	0
2015-09-01	20	51	0	0
2015-10-01	58	45	1	0
2015-11-01	51	49	1	0
2015-12-01	21	37	0	0
2016-01-01	15	31	1	0
2016-02-01	18	19	0	0
2016-03-01	35	22	1	0
2016-04-01	30	31	0	0
