date	html	pdf	abstract	epdf
2013-05-01	22	4	0	0
2013-06-01	48	13	8	0
2013-07-01	45	11	4	0
2013-08-01	87	23	4	0
2013-09-01	96	30	0	0
2013-10-01	134	42	6	0
2013-11-01	167	33	5	0
2013-12-01	93	19	0	0
2014-01-01	153	17	2	0
2014-02-01	262	14	0	0
2014-03-01	403	27	1	0
2014-04-01	309	25	1	0
2014-05-01	486	17	6	0
2014-06-01	335	15	1	0
2014-07-01	496	21	12	0
2014-08-01	349	25	1	0
2014-09-01	518	35	1	0
2014-10-01	475	13	1	0
2014-11-01	153	15	1	0
2014-12-01	123	10	0	0
2015-01-01	172	12	2	0
2015-02-01	160	19	3	0
2015-03-01	239	21	2	0
2015-04-01	0	14	0	0
2015-05-01	0	24	0	2
2015-06-01	141	21	1	15
2015-07-01	233	41	1	0
2015-08-01	204	46	2	0
2015-09-01	237	39	0	0
2015-10-01	233	62	1	0
2015-11-01	220	57	3	1
2015-12-01	138	26	0	0
2016-01-01	159	38	4	1
2016-02-01	162	34	0	0
2016-03-01	194	54	2	0
2016-04-01	140	67	4	0
