date	html	pdf	abstract	epdf
2013-02-01	16	25	2	0
2013-03-01	35	19	6	0
2013-04-01	33	15	12	0
2013-05-01	44	19	2	0
2013-06-01	22	23	2	0
2013-07-01	18	12	4	0
2013-08-01	9	6	2	0
2013-09-01	26	8	1	0
2013-10-01	33	16	3	0
2013-11-01	20	6	2	0
2013-12-01	25	6	0	0
2014-01-01	37	5	2	0
2014-02-01	54	11	0	0
2014-03-01	61	8	0	0
2014-04-01	60	36	1	0
2014-05-01	32	6	2	0
2014-06-01	49	15	2	0
2014-07-01	78	18	12	0
2014-08-01	70	13	1	0
2014-09-01	79	5	2	0
2014-10-01	85	14	1	0
2014-11-01	71	17	5	0
2014-12-01	78	13	1	0
2015-01-01	73	6	2	0
2015-02-01	65	12	2	0
2015-03-01	101	14	3	0
2015-04-01	60	14	4	0
2015-05-01	34	8	7	0
2015-06-01	31	15	1	1
2015-07-01	47	11	0	0
2015-08-01	29	11	0	0
2015-09-01	39	13	1	0
2015-10-01	73	15	1	0
2015-11-01	79	20	2	0
2015-12-01	54	5	0	0
2016-01-01	55	16	2	0
2016-02-01	61	26	3	0
2016-03-01	37	9	0	0
2016-04-01	47	15	1	0
