date	html	pdf	abstract	epdf
2014-02-01	9	6	2	0
2014-03-01	29	31	2	0
2014-04-01	35	21	4	0
2014-05-01	23	17	2	0
2014-06-01	32	12	0	0
2014-07-01	46	14	11	0
2014-08-01	29	12	2	0
2014-09-01	29	3	2	0
2014-10-01	25	7	2	0
2014-11-01	29	8	2	0
2014-12-01	26	7	0	0
2015-01-01	51	9	4	0
2015-02-01	30	12	3	0
2015-03-01	30	11	3	0
2015-04-01	33	10	1	0
2015-05-01	32	7	7	0
2015-06-01	26	8	6	2
2015-07-01	29	8	1	0
2015-08-01	26	6	0	0
2015-09-01	17	6	0	0
2015-10-01	34	6	2	0
2015-11-01	45	8	2	0
2015-12-01	39	227	4	0
2016-01-01	30	154	3	0
2016-02-01	20	122	2	0
2016-03-01	26	135	0	0
2016-04-01	29	36	3	0
