date	html	pdf	abstract	epdf
2011-12-01	1	2	0	0
2012-01-01	197	69	3	0
2012-02-01	247	93	1	0
2012-03-01	295	64	2	0
2012-04-01	422	106	1	0
2012-05-01	425	153	0	0
2012-06-01	348	75	0	0
2012-07-01	184	41	1	0
2012-08-01	221	58	2	0
2012-09-01	265	85	1	0
2012-10-01	369	87	0	0
2012-11-01	355	122	2	0
2012-12-01	224	45	2	0
2013-01-01	287	60	1	0
2013-02-01	374	88	2	0
2013-03-01	429	119	4	0
2013-04-01	292	87	3	0
2013-05-01	318	138	3	0
2013-06-01	251	81	2	0
2013-07-01	196	42	1	0
2013-08-01	302	65	1	0
2013-09-01	235	42	0	0
2013-10-01	330	73	0	0
2013-11-01	359	91	2	0
2013-12-01	230	52	0	0
2014-01-01	208	28	2	0
2014-02-01	165	38	0	0
2014-03-01	199	84	3	0
2014-04-01	149	51	2	0
2014-05-01	218	59	3	0
2014-06-01	165	78	0	0
2014-07-01	141	60	12	0
2014-08-01	188	62	1	0
2014-09-01	165	77	1	0
2014-10-01	186	72	2	0
2014-11-01	241	80	1	0
2014-12-01	133	17	0	0
2015-01-01	168	22	2	0
2015-02-01	130	18	3	0
2015-03-01	287	69	4	0
2015-04-01	297	66	2	0
2015-05-01	373	71	6	0
2015-06-01	344	72	1	9
2015-07-01	219	36	0	0
2015-08-01	219	63	0	0
2015-09-01	260	83	0	0
2015-10-01	282	146	1	0
2015-11-01	298	118	1	0
2015-12-01	133	45	0	0
2016-01-01	132	50	3	0
2016-02-01	141	42	0	0
2016-03-01	183	40	1	0
2016-04-01	214	58	1	0
