date	html	pdf	abstract	epdf
2012-09-01	17	7	6	0
2012-10-01	25	19	4	0
2012-11-01	14	11	1	0
2012-12-01	15	18	3	0
2013-01-01	36	22	1	0
2013-02-01	24	15	2	0
2013-03-01	24	9	0	0
2013-04-01	30	13	3	0
2013-05-01	36	8	1	0
2013-06-01	17	14	6	0
2013-07-01	20	16	1	0
2013-08-01	17	3	1	0
2013-09-01	15	0	0	0
2013-10-01	33	16	1	0
2013-11-01	37	12	2	0
2013-12-01	15	8	1	0
2014-01-01	32	10	3	0
2014-02-01	37	11	0	0
2014-03-01	26	6	0	0
2014-04-01	46	13	6	0
2014-05-01	50	9	2	0
2014-06-01	59	13	1	0
2014-07-01	47	11	7	0
2014-08-01	29	17	2	0
2014-09-01	45	26	2	0
2014-10-01	90	27	2	0
2014-11-01	46	13	1	0
2014-12-01	62	17	4	0
2015-01-01	65	16	6	0
2015-02-01	48	9	2	0
2015-03-01	57	10	3	0
2015-04-01	70	8	4	0
2015-05-01	50	22	6	0
2015-06-01	37	7	2	3
2015-07-01	71	13	0	0
2015-08-01	40	8	0	0
2015-09-01	57	24	0	0
2015-10-01	68	17	1	0
2015-11-01	67	20	1	0
2015-12-01	67	10	0	0
2016-01-01	86	29	1	0
2016-02-01	71	36	1	0
2016-03-01	75	27	0	1
2016-04-01	138	22	2	1
