date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	14	18	0	0
2012-02-01	26	22	1	0
2012-03-01	48	46	2	0
2012-04-01	38	19	1	0
2012-05-01	28	23	5	0
2012-06-01	23	21	0	0
2012-07-01	15	16	1	0
2012-08-01	32	33	0	0
2012-09-01	24	22	1	0
2012-10-01	33	17	0	0
2012-11-01	34	22	0	0
2012-12-01	27	2	1	0
2013-01-01	20	22	2	0
2013-02-01	18	25	0	0
2013-03-01	85	41	1	0
2013-04-01	78	33	1	0
2013-05-01	64	34	2	0
2013-06-01	30	25	0	0
2013-07-01	23	26	1	0
2013-08-01	20	27	2	0
2013-09-01	25	21	0	0
2013-10-01	30	47	0	0
2013-11-01	42	33	3	0
2013-12-01	32	21	0	0
2014-01-01	21	14	2	0
2014-02-01	25	15	0	0
2014-03-01	48	21	2	0
2014-04-01	43	25	3	0
2014-05-01	43	32	1	0
2014-06-01	30	24	2	0
2014-07-01	28	13	12	0
2014-08-01	28	29	1	0
2014-09-01	29	17	5	0
2014-10-01	52	20	2	0
2014-11-01	25	13	1	0
2014-12-01	29	9	1	0
2015-01-01	33	12	1	0
2015-02-01	17	13	2	0
2015-03-01	50	19	2	0
2015-04-01	35	32	1	0
2015-05-01	42	21	6	0
2015-06-01	43	40	1	3
2015-07-01	36	24	0	0
2015-08-01	17	15	0	0
2015-09-01	37	15	0	0
2015-10-01	27	22	4	0
2015-11-01	24	34	1	0
2015-12-01	21	15	0	0
2016-01-01	16	12	1	0
2016-02-01	23	6	2	0
2016-03-01	15	6	0	0
2016-04-01	16	7	0	1
