date	html	pdf	abstract	epdf
2013-09-01	18	15	0	0
2013-10-01	34	6	0	0
2013-11-01	57	5	0	0
2013-12-01	19	11	0	0
2014-01-01	15	4	0	0
2014-02-01	43	8	0	0
2014-03-01	93	19	0	0
2014-04-01	62	14	0	0
2014-05-01	58	10	0	0
2014-06-01	40	10	0	0
2014-07-01	57	7	0	0
2014-08-01	39	6	0	0
2014-09-01	65	4	0	0
2014-10-01	54	11	0	0
2014-11-01	39	6	0	0
2014-12-01	27	5	0	0
2015-01-01	40	10	0	0
2015-02-01	45	5	0	0
2015-03-01	128	16	0	0
2015-04-01	171	15	0	0
2015-05-01	169	12	0	0
2015-06-01	131	10	0	4
2015-07-01	81	6	0	0
2015-08-01	109	12	0	0
2015-09-01	136	11	0	0
2015-10-01	127	11	0	0
2015-11-01	176	17	0	1
2015-12-01	80	5	0	1
2016-01-01	49	14	0	0
2016-02-01	96	12	0	0
2016-03-01	142	11	0	0
2016-04-01	182	19	0	0
