date	html	pdf	abstract	epdf
2012-01-01	21	10	3	0
2012-02-01	17	22	1	0
2012-03-01	25	29	0	0
2012-04-01	12	39	0	0
2012-05-01	18	21	2	0
2012-06-01	20	14	0	0
2012-07-01	10	19	0	0
2012-08-01	42	44	0	0
2012-09-01	24	16	0	0
2012-10-01	32	21	0	0
2012-11-01	41	28	1	0
2012-12-01	39	8	2	0
2013-01-01	31	11	1	0
2013-02-01	40	12	1	0
2013-03-01	44	44	2	0
2013-04-01	28	28	1	0
2013-05-01	37	25	0	0
2013-06-01	14	6	2	0
2013-07-01	14	21	2	0
2013-08-01	10	7	1	0
2013-09-01	28	8	0	0
2013-10-01	22	8	0	0
2013-11-01	34	14	1	0
2013-12-01	26	28	1	0
2014-01-01	18	21	2	0
2014-02-01	25	16	1	0
2014-03-01	37	21	1	0
2014-04-01	33	18	1	0
2014-05-01	26	14	1	0
2014-06-01	34	17	1	0
2014-07-01	36	23	3	0
2014-08-01	56	11	5	0
2014-09-01	42	9	1	0
2014-10-01	163	20	1	0
2014-11-01	46	10	1	0
2014-12-01	25	10	1	0
2015-01-01	95	12	3	0
2015-02-01	51	17	3	0
2015-03-01	49	11	2	0
2015-04-01	55	38	2	0
2015-05-01	44	24	6	0
2015-06-01	34	29	1	1
2015-07-01	37	13	0	0
2015-08-01	41	5	0	0
2015-09-01	33	13	0	0
2015-10-01	54	15	1	0
2015-11-01	61	20	1	0
2015-12-01	47	11	0	0
2016-01-01	58	14	1	0
2016-02-01	42	11	0	0
2016-03-01	41	13	1	0
2016-04-01	45	9	0	0
