date	html	pdf	abstract	epdf
2012-01-01	62	6	12	0
2012-02-01	57	8	9	0
2012-03-01	175	25	9	0
2012-04-01	158	35	9	0
2012-05-01	215	45	8	0
2012-06-01	181	22	7	0
2012-07-01	57	17	11	0
2012-08-01	144	65	10	0
2012-09-01	162	48	10	0
2012-10-01	177	50	9	0
2012-11-01	179	34	6	0
2012-12-01	74	27	7	0
2013-01-01	68	16	24	0
2013-02-01	87	45	10	0
2013-03-01	181	46	15	0
2013-04-01	204	51	5	0
2013-05-01	172	39	6	0
2013-06-01	131	33	10	0
2013-07-01	39	14	8	0
2013-08-01	87	29	10	0
2013-09-01	140	105	4	0
2013-10-01	114	42	5	0
2013-11-01	166	79	14	0
2013-12-01	50	12	24	0
2014-01-01	25	17	25	0
2014-02-01	54	31	22	0
2014-03-01	92	47	21	0
2014-04-01	105	50	18	0
2014-05-01	99	68	18	0
2014-06-01	87	51	16	0
2014-07-01	74	39	33	0
2014-08-01	75	94	14	0
2014-09-01	64	84	14	0
2014-10-01	114	93	5	0
2014-11-01	144	111	5	0
2014-12-01	46	35	12	0
2015-01-01	54	30	4	0
2015-02-01	33	36	5	0
2015-03-01	75	105	4	0
2015-04-01	88	80	6	0
2015-05-01	98	95	11	0
2015-06-01	102	131	5	5
2015-07-01	59	87	1	0
2015-08-01	79	125	3	0
2015-09-01	63	669	0	0
2015-10-01	72	97	2	0
2015-11-01	90	117	6	0
2015-12-01	53	40	1	0
2016-01-01	39	35	3	0
2016-02-01	75	27	4	0
2016-03-01	63	28	0	0
2016-04-01	85	83	0	1
