date	html	pdf	abstract	epdf
2012-08-01	25	13	9	0
2012-09-01	63	43	1	0
2012-10-01	62	14	1	0
2012-11-01	72	26	2	0
2012-12-01	31	8	4	0
2013-01-01	54	10	3	0
2013-02-01	87	15	4	0
2013-03-01	81	25	6	0
2013-04-01	157	34	4	0
2013-05-01	159	29	5	0
2013-06-01	141	20	8	0
2013-07-01	85	19	2	0
2013-08-01	74	17	1	0
2013-09-01	81	16	0	0
2013-10-01	116	28	0	0
2013-11-01	162	17	2	0
2013-12-01	70	11	3	0
2014-01-01	95	16	6	0
2014-02-01	74	20	2	0
2014-03-01	74	22	1	0
2014-04-01	60	14	4	0
2014-05-01	84	29	2	0
2014-06-01	70	14	4	0
2014-07-01	88	18	16	0
2014-08-01	85	13	2	0
2014-09-01	57	6	1	0
2014-10-01	100	10	2	0
2014-11-01	141	21	3	0
2014-12-01	78	7	2	0
2015-01-01	88	14	9	0
2015-02-01	69	15	4	0
2015-03-01	100	20	2	0
2015-04-01	87	17	2	0
2015-05-01	149	29	7	1
2015-06-01	132	20	2	10
2015-07-01	69	16	0	0
2015-08-01	74	22	1	0
2015-09-01	57	14	1	0
2015-10-01	93	16	1	0
2015-11-01	123	25	1	0
2015-12-01	60	14	1	0
2016-01-01	35	4	3	0
2016-02-01	61	6	0	0
2016-03-01	90	8	4	0
2016-04-01	79	10	2	0
