date	html	pdf	abstract	epdf
2013-07-01	8	5	4	0
2013-08-01	18	11	5	0
2013-09-01	21	8	3	0
2013-10-01	15	9	3	0
2013-11-01	30	12	4	0
2013-12-01	19	19	0	0
2014-01-01	18	12	2	0
2014-02-01	8	14	2	0
2014-03-01	16	31	2	0
2014-04-01	20	39	3	0
2014-05-01	26	57	3	0
2014-06-01	15	34	1	0
2014-07-01	21	47	11	0
2014-08-01	21	74	4	0
2014-09-01	34	42	3	0
2014-10-01	24	53	5	0
2014-11-01	36	64	3	0
2014-12-01	34	59	1	0
2015-01-01	37	40	4	0
2015-02-01	27	40	5	0
2015-03-01	54	56	4	0
2015-04-01	34	65	5	0
2015-05-01	34	74	6	0
2015-06-01	39	61	3	1
2015-07-01	25	55	2	0
2015-08-01	35	40	2	0
2015-09-01	19	42	1	0
2015-10-01	28	40	7	0
2015-11-01	30	49	3	0
2015-12-01	38	26	2	1
2016-01-01	28	37	4	0
2016-02-01	22	26	6	0
2016-03-01	18	24	5	0
2016-04-01	35	30	8	0
