date	html	pdf	abstract	epdf
2013-05-01	9	2	1	0
2013-06-01	15	4	10	0
2013-07-01	17	13	6	0
2013-08-01	16	3	8	0
2013-09-01	18	9	3	0
2013-10-01	25	19	6	0
2013-11-01	20	9	6	0
2013-12-01	14	8	2	0
2014-01-01	22	7	3	0
2014-02-01	11	4	1	0
2014-03-01	14	10	1	0
2014-04-01	13	3	3	0
2014-05-01	10	22	1	0
2014-06-01	17	9	1	0
2014-07-01	22	10	13	0
2014-08-01	21	3	3	0
2014-09-01	16	2	3	0
2014-10-01	11	4	1	0
2014-11-01	8	0	1	0
2014-12-01	8	0	2	0
2015-01-01	20	0	2	0
2015-02-01	10	2	2	0
2015-03-01	12	1	2	0
2015-04-01	13	2	5	0
2015-05-01	15	10	9	0
2015-06-01	16	9	7	2
2015-07-01	11	5	0	0
2015-08-01	8	1	0	0
2015-09-01	9	2	1	0
2015-10-01	19	5	5	0
2015-11-01	10	3	4	0
2015-12-01	18	0	0	0
2016-01-01	30	9	3	0
2016-02-01	6	1	4	0
2016-03-01	18	3	0	0
2016-04-01	14	6	0	0
