date	html	pdf	abstract	epdf
2011-12-01	1	0	0	0
2012-01-01	47	9	12	0
2012-02-01	50	15	8	0
2012-03-01	118	17	8	0
2012-04-01	99	20	2	0
2012-05-01	110	31	3	0
2012-06-01	81	13	1	0
2012-07-01	51	23	2	0
2012-08-01	92	21	4	0
2012-09-01	113	26	5	0
2012-10-01	119	16	2	0
2012-11-01	117	30	4	0
2012-12-01	92	18	5	0
2013-01-01	51	13	2	0
2013-02-01	61	7	4	0
2013-03-01	150	12	4	0
2013-04-01	124	10	3	0
2013-05-01	121	24	4	0
2013-06-01	105	15	3	0
2013-07-01	93	14	5	0
2013-08-01	66	10	5	0
2013-09-01	85	12	0	0
2013-10-01	80	18	0	0
2013-11-01	117	23	7	0
2013-12-01	58	18	5	0
2014-01-01	93	18	7	0
2014-02-01	80	16	0	0
2014-03-01	191	22	6	0
2014-04-01	112	22	3	0
2014-05-01	92	22	4	0
2014-06-01	113	44	4	0
2014-07-01	88	55	11	0
2014-08-01	53	46	2	0
2014-09-01	60	55	1	0
2014-10-01	80	52	4	0
2014-11-01	95	56	0	0
2014-12-01	64	31	8	0
2015-01-01	71	17	6	0
2015-02-01	49	17	2	0
2015-03-01	104	35	3	0
2015-04-01	104	51	3	0
2015-05-01	107	203	6	1
2015-06-01	125	19	2	14
2015-07-01	71	12	1	0
2015-08-01	84	13	0	0
2015-09-01	102	18	0	0
2015-10-01	97	18	1	0
2015-11-01	140	34	4	0
2015-12-01	98	26	0	0
2016-01-01	55	19	3	0
2016-02-01	55	16	1	0
2016-03-01	74	11	0	0
2016-04-01	113	23	0	0
