date	html	pdf	abstract	epdf
2013-07-01	18	6	2	0
2013-08-01	60	43	7	0
2013-09-01	38	25	9	0
2013-10-01	44	57	6	0
2013-11-01	73	33	6	0
2013-12-01	24	34	3	0
2014-01-01	47	27	3	0
2014-02-01	23	32	0	0
2014-03-01	51	33	1	0
2014-04-01	39	29	2	0
2014-05-01	49	59	3	0
2014-06-01	34	68	5	0
2014-07-01	47	43	13	0
2014-08-01	21	29	8	0
2014-09-01	31	29	4	0
2014-10-01	37	27	2	0
2014-11-01	42	45	1	0
2014-12-01	11	25	2	0
2015-01-01	27	23	3	0
2015-02-01	20	34	3	0
2015-03-01	29	64	3	0
2015-04-01	27	62	2	0
2015-05-01	33	85	5	0
2015-06-01	42	79	4	2
2015-07-01	27	59	1	0
2015-08-01	14	41	0	0
2015-09-01	19	18	0	0
2015-10-01	31	25	6	0
2015-11-01	58	75	4	0
2015-12-01	33	46	0	0
2016-01-01	21	33	5	0
2016-02-01	18	22	5	0
2016-03-01	35	17	9	0
2016-04-01	34	23	2	0
