date	html	pdf	abstract	epdf
2013-08-01	16	9	6	0
2013-09-01	22	12	4	0
2013-10-01	27	8	7	0
2013-11-01	17	14	3	0
2013-12-01	5	4	0	0
2014-01-01	9	2	3	0
2014-02-01	15	2	0	0
2014-03-01	31	17	0	0
2014-04-01	30	8	3	0
2014-05-01	28	11	3	0
2014-06-01	14	6	0	0
2014-07-01	33	5	11	0
2014-08-01	23	3	1	0
2014-09-01	28	7	2	0
2014-10-01	17	1	1	0
2014-11-01	27	1	1	0
2014-12-01	22	1	0	0
2015-01-01	47	6	2	0
2015-02-01	16	0	2	0
2015-03-01	30	4	2	0
2015-04-01	32	1	2	0
2015-05-01	19	5	5	0
2015-06-01	27	3	1	1
2015-07-01	21	6	3	0
2015-08-01	23	4	0	0
2015-09-01	24	4	1	0
2015-10-01	24	4	6	0
2015-11-01	21	9	5	0
2015-12-01	28	3	2	0
2016-01-01	16	8	4	0
2016-02-01	6	3	1	0
2016-03-01	10	6	1	0
2016-04-01	22	8	3	0
