date	html	pdf	abstract	epdf
2013-04-01	18	20	5	0
2013-05-01	50	33	2	0
2013-06-01	14	6	4	0
2013-07-01	11	3	2	0
2013-08-01	14	14	2	0
2013-09-01	26	12	1	0
2013-10-01	12	15	3	0
2013-11-01	13	20	2	0
2013-12-01	11	13	1	0
2014-01-01	12	13	2	0
2014-02-01	14	11	0	0
2014-03-01	27	7	0	0
2014-04-01	18	12	2	0
2014-05-01	17	9	5	0
2014-06-01	19	8	1	0
2014-07-01	32	8	18	0
2014-08-01	13	5	4	0
2014-09-01	34	2	1	0
2014-10-01	15	3	1	0
2014-11-01	16	8	2	0
2014-12-01	55	12	2	0
2015-01-01	57	2	1	0
2015-02-01	16	8	2	0
2015-03-01	32	8	2	0
2015-04-01	23	3	3	0
2015-05-01	41	7	6	1
2015-06-01	18	5	2	0
2015-07-01	43	7	2	0
2015-08-01	17	9	0	0
2015-09-01	13	5	1	0
2015-10-01	17	3	3	0
2015-11-01	19	3	2	0
2015-12-01	34	12	0	0
2016-01-01	21	6	1	0
2016-02-01	14	8	0	0
2016-03-01	23	5	0	0
2016-04-01	23	12	0	0
